business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name
"portos-bakery-and-cafe-northridge","""02/06/2023""",5,"Oh my goodness, how can I resist?!  
I can't!  So much goodness,  so many to choose from.  If you have never been to Porto's you gotta try at least once, and then...you'd be addicted to it!!","{""Friends"":0,""Location"":""South Pasadena, CA"",""Photos"":120,""Reviews_made"":38,""URL"":""https://www.yelp.com/user_details?userid=IBDzZWwbYEHSItKqLGM-4g"",""Username"":""Anna C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/99MpevUb6VYgnksfLp4CZA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/DdBGCT9eXQMnVVHLuImezw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/_QK1raZSx5iDCZObwUjKMQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/DsBSL50EJEohJ1BvbTQvNQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/WFOhkgZcSYFCMU-qhddybw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/833a8SqDukMgmRCZnpnGRg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/4JVgXaAWznToZxBGb1AAiQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/W6kPobIIejHzv8bFbzQ3jw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Wve2zijiDs74B6QjwDPjBg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/7zCPpwcyyCMC4vwJ4lGzYg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",494,"","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""04/09/2022""",5,"Pretty good sandwich - it has a spicy kick to it. The drink was super delicious. The strawberry matcha latte was also a perfect mix of sweet and matcha. It was definitely busy and a little bit challenging to get a seat inside but it was well worth it. The cinnamon croissant was also a perfect ending to the meal! We have come here millions of times for pastries and cakes but this was our first time dining in and ordering actual food. Would go again for sure!","{""Friends"":232,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/6CiaD5X6mz1zUliWiOFoWw/60s.jpg"",""Location"":""WOODLAND HILLS, CA"",""Photos"":166,""Reviews_made"":150,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=rRRP1HZSZEcmFRX1fwU-MA"",""Username"":""Rita S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/0sbpsIANOTX6SUgc-59cfQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",512,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""05/05/2022""",2,"Today was my second time here since they've opened. The line seemed shorter to get in, but the wait inside was even longer. I waited about an hour total in line outside, inside, and after ordering to get the rest of my food.

Last time I was here, they ran out of sandwiches, cakes, and tarts. They also don't allow customers to preorder a cake for pick up the next day

Today, they ran out of the pistachio strawberry tart and blueberry cheese croissant. I thought I scored when I saw them in the case at the coffee bar on my way out. The employee was nice enough to let me purchase it there, but...I found a fake eyelash in it when I ate it later!!

I dunno. I like Porto's and this location is closer to me, but I'll prob frequent the Glendale or Burbank locations if I get a hankering until it gets calmer and more orderly here.

Tried & true: cheese rolls, medianoche sandwich, berries and cream cake

Skip: new arroz pollo frito ball (salty mf), pork tamale (mushy), Parisian cake, any type of croissant","{""Friends"":12,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/2Rray5UlZAzz34h1LpjHpw/60s.jpg"",""Location"":""Los Angeles, CA"",""Photos"":41,""Reviews_made"":18,""URL"":""https://www.yelp.com/user_details?userid=3RfpaJkKXvIGSu-Eiz_Dpg"",""Username"":""sophia n.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/2Dj2D6MPsuGHXuvmZdUsqw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/gDIoSZuBbTVjkkW9mx48nQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/oj_1wY-wBnoBq72GstRCgw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/r9bX2Tvemnwa_lFMdDxx3w/348s.jpg""]","[{""Number"":5,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":3,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hello Sophia, \n\nWe understand your disappointment. It is important to us that our guest are more than satisfied and we would like the opportunity to resolve this issue. Please reach out to us a with your name and phone number to guestservice@portosbakery.com I will like to personally connect with you.\n\nHave a sweet day!\n\nKelin\nGuest Service"",""Date"":""13/05/2022"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/Jv85nyQaSbKBEgFuKQHx2w/30s.jpg"",""Username"":""Porto's B.""}]",525,"","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""16/04/2022""",3,"Portos: it is not gourmet or high quality special ingredients. It's not European or French style. It is very consistent, it is vegetable oil, it is pleasing for the masses and does a dang good job of that. I think the lines are because it's actually very inexpensive for bakery goods today. It's cheap. Cheap price, cheap ingredients. Don't expect to be dazzled dazzled. Expect to be able to feed a large party on a really moderate budget. 
New location is beautiful - interior is like a Vegas casino. Line is long as hell. Food is exactly the same as all other locations. I'm not quite sure what the hype is about, except it's extremely consistent which is hard to achieve at this volume.","{""Friends"":2,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/baA0FDpjvma9l4jF1LUdWQ/60s.jpg"",""Location"":""Chatsworth, CA"",""Photos"":61,""Reviews_made"":517,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=6EJ6mHXfi3wIKzrqAjFMOg"",""Username"":""Karen K.""}","null","[{""Number"":3,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":15,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",536,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""13/04/2022""",5,"I am so happy the Porto's in Northridge is finally here!!!!! 

Everyone already knows Porto's is amazing, but I'm so happy to see the quality at this location--even during a grand opening with thousands of people--is still the same. 

Even with such a busy day under their belt, all of the staff was so kind and helpful, and didn't make anyone in line feel bad for ordering a TON. Even with an hour and a half wait, they were moving through orders quickly and still providing great customer service. 

As for the pastries, we already know they're amazing. The Dulce de leche besitos, chocolate chip cookies, coconut strudel...all so good. I'm already planning my next trip back, though I'm sure it'll take a while before the line dies down, so prepare for a wait.","{""Friends"":22,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/kk3FbdX-4-H70fkxC9FaFw/60s.jpg"",""Location"":""Glendale, CA"",""Photos"":153,""Reviews_made"":194,""URL"":""https://www.yelp.com/user_details?userid=AM1fvogg1j2ER6lrGX6yGw"",""Username"":""Rebecah J.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/Lj5QBZ2nOieYjLFU5DXi7A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/d5f_pBkBxoL8pP_B92T8yQ/348s.jpg""]","[{""Number"":4,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":3,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",544,"","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""18/11/2022""",5,"Porto's Bakery is one of the best things that have happened to me since moving to LA! My goodness... and relocating from Houston to find they have churro croissants!? What! You can catch me here weekly. Their cakes are delicious (the Parisian chocolate is my favorite), the spinach and feta empanadas are so good, salads are great, smoothies are delicious, I can go on and on! But you must try the churro croissants!! 

It's always busy so be prepared to stand in line for a few minutes but it always moves quickly! The staff are excellent! From the minute you walk in there is someone available to assist and answer any questions. The smells will hit you when you walk in and you'll leave satisfied! Enjoy!!","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/g4zG43ooowa71GMpyVS7YQ/60s.jpg"",""Location"":""CA, CA"",""Photos"":31,""Reviews_made"":12,""URL"":""https://www.yelp.com/user_details?userid=bKteQPZfCSElDOehaIC4IA"",""Username"":""Courtney R.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/52aWsAduIitWUTyZVUhoYg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/YpRPaQ-uArBxV3CEfBpfZw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/2_JnPBp3rMjl2M0fNN9krg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",558,"","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""07/07/2022""",5,"Yes, in Northridge now.  Portos' name says ""bakery,"" but don't get it twisted, you can come in for a sandwich and some savory snacks as well.  I had a Ham/Cheese croissant for lunch-Xcllnt.  Had a Scrambled Ham / Cheese Egg croissant for Breakfast, Xcllnt.  Had some of the meat-potato ball thingy's.  C'mon, can eat a bucket of them.  They're like...like, a deep fried Shepard Pie ball, FRIED.  Likewise for the potato-cheese-pepper ball thingy.  C'mon, then there's the chicken ball thingy.  It's like a chicken pot pie in a ball..FRIED.  There's too much tastiness here for there not to be something for everyone.","{""Friends"":219,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/LzBcVNSntFKMNTE0-OibcQ/60s.jpg"",""Location"":""Los Angeles, CA"",""Photos"":1229,""Reviews_made"":581,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=Z7h_zLpRvMdzYdpGBDvR_w"",""Username"":""Danny M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/ODJjJlY_JmBQmOnSRu0hRg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/5uGOIBtsYo_4Tl3Ak1nCkw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/-jIwxTa3m9ad_Nxtc2CnsA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/qlmY33LclyVWs3FUS20qnQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Ovfophi6-bU0Jmjke93G_Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/xD3PRW8eANYc0RABToPgiQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/UH8L5FHBVwLq5_gmkyHj3w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/9PzUhzQERvUBJikqdXCGcg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",559,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""06/07/2022""",5,"Perfection at it's finest!
It's pretty common to see a long line out the door at Porto's but this location has a seamless flow to keep the lines moving fast. You can order food, pastries and drinks from either the Bakery (left) or Cafe (right) stations. The food and drinks can take a while to get. Between the line and wait for your food, it's about 35 minutes (weekend morning). IT IS WORRH THE WAIT!Everyone is friendly, patient and work hard to get orders out.

Food: I had the guacamole omelette sandwich and it was so good I could have had two. I couldn't substitute for all egg white but I didn't mind. 

Coffee: I had the matcha and strawberry drink but I wasn't crazy about it. I also had a regular coffee and I liked it better. Very fresh bold taste. 

Bakery: The cheese roll and blueberry muffin were my  favorite. We took home a Tres Leche cake since that's what they're known for and our friends loved it. Everything we tried was delicious and light. It was so good that I ""accidentally"" forgot the plan was to split it with my girlfriend and I ate most of it (all). Hint: I recommend not sharing. 

Ambiance: The fun/chill Latin music gives it a very nice upbeat vibe and makes standing in line less dreading. There's an outdoor seating area, large indoor cafeteria like area and my favorite was the cozy sofa area. 

I've been to the Glendale location which was nice but this location deserves more than five stars. Great for kids and adults. I highly recommend!","{""Friends"":8,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/YZ5qWPah-r3u3zyxlnevXg/60s.jpg"",""Location"":""Los Angeles, CA"",""Photos"":131,""Reviews_made"":116,""URL"":""https://www.yelp.com/user_details?userid=SdHYBAUJPUg9zk2P2TMNew"",""Username"":""Huda K.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/hAPjB8YNbvSTn1LVvcJh6w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/yjg-EqqwJxZEKZH-tGNYWQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/5H2B1c-8x4ZL25VxLvkNYg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/KAHFbioGsLydJYdb7zcZvQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ThtDEUdcnyFLhby8_l4OPw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/7ggsGDLd3wo2DcdGQbwB-g/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/qQ2qzg88p-nJX0bVWGLx7g/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/d8u_BlJ9vgTqbAv9eMmTYA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/gfuKBoXu-aNFjr9GJA8BAQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/L8Oj4jok5VPra0Nab1BOkQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",578,"","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""12/12/2022""",5,"Great food great service. Usually they have line for order but they work so fast so you don't need to wait long time and your order ready in next 10 min.","{""Friends"":15,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/75YP3lr33rXmwZAWHH34JA/60s.jpg"",""Location"":""North Hollywood, Los Angeles, CA"",""Photos"":17,""Reviews_made"":43,""URL"":""https://www.yelp.com/user_details?userid=gJ3TXm3w_IVyKttKvz_wtw"",""Username"":""Hayk B.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/fQFavAtyD-BLb3Nyviaa3A/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",650,"","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""26/09/2022""",1,"Separate from being pricey, Not as good quality that expected and the management is really poor. Long lines, Not organized or friendly staff,,,
Not what I expected from Portos. The other one in Burbank is managed way better.
The lack of management is obvious to whoever goes even one time there and see how they're handling this business like it's their first time! 
I don't suggest this place","{""Friends"":1,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/rOVh58oE8mrXvEBAEA030w/60s.jpg"",""Location"":""Winnetka, Los Angeles, CA"",""Photos"":0,""Reviews_made"":51,""URL"":""https://www.yelp.com/user_details?userid=AklAFbjB24EPcO6wbO4RZQ"",""Username"":""Alex M.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hello Alex,\n\nThank you so much for taking the time to share your feedback. We are discouraged to hear that your recent visit did not meet your expectations. Our team continues to work hard to provide the best quality and service for our guests. We work hard to please all of our guests that walk through our doors. If you ever have any questions or concerns, please feel free to reach out to us at guestservice@portosbakery.com with your name and phone number.\n\nI hope you have a beautiful day\n\nGaby\nGuest Service"",""Date"":""29/09/2022"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/Jv85nyQaSbKBEgFuKQHx2w/30s.jpg"",""Username"":""Porto's B.""}]",687,"","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""11/05/2023""",5,"Lovely place to eat! Misael served us and helped explain a little about the place as it was our first time visiting and we weren't sure how to order. He was truly fantastic and attentive - so much so that I'm leaving this review specifically to highlight him! Great job!","{""Friends"":0,""Location"":""Culver City, CA"",""Photos"":6,""Reviews_made"":8,""URL"":""https://www.yelp.com/user_details?userid=b_sQeQew3Rkx0hgHLyjCAQ"",""Username"":""J R.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/VOOxxk-E8f6rWCNmv7UtAQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",727,"","0 check-in","Porto's Bakery and Cafe"
